Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000039220,Ppp1r10,0.2260732499075874,-0.2906969727729496,0.09245338834855549,0.2765210762318722,0.2906969727729496,0.09245338834853421
ENSMUSG00000037754,Ppp1r16b,0.4178109975713642,-2.066725349945661,0.000000000000000000000000000000000000000003920075123166818,1.7504328591091978,2.066725349945661,0.0000000000000000000000000000000000000000039200751231679316
ENSMUSG00000061718,Ppp1r1b,1.3520156983635665,1.0594778701729803,0.00000000357484628317473,0.6486850059783404,-1.0594778701729803,0.0000000035748462831723926
ENSMUSG00000034683,Ppp1r1c,0.0011059502704894393,0.3727708087438657,0.4168037048102315,0.0008191075615859606,-0.3727708087438657,0.4168037048102315
ENSMUSG00000047714,Ppp1r2,0.5032754315508788,0.512023078617182,0.0038863943738436852,0.35289081065032796,-0.512023078617182,0.0038863943738436852
ENSMUSG00000042717,Ppp1r3a,0.0024330905950767667,1.4202991788264505,0.00014282659807537195,0.0008672903593263113,-1.4202991788264505,0.00014282659807537195
ENSMUSG00000026275,Ppp1r7,0.4380413802115479,0.6092657619477424,0.0031734855652137363,0.2871212917347494,-0.6092657619477424,0.0031734855652137363
ENSMUSG00000020349,Ppp2ca,1.4200911911670782,0.313169290042676,0.08165379372510255,1.1429923279965974,-0.313169290042676,0.08165379372510255
ENSMUSG00000007564,Ppp2r1a,2.2572104728298537,0.9599316940417864,0.00000005797320587044591,1.160386317980864,-0.9599316940417864,0.00000005797320587046074
ENSMUSG00000032058,Ppp2r1b,0.031477046160084045,-0.9399307621037405,0.00000002285892408749066,0.060373045568659335,0.9399307621037405,0.00000002285892408749066
ENSMUSG00000022052,Ppp2r2a,0.11050995395121398,-0.4274171660238797,0.011837669726290178,0.14859574823124133,0.4274171660238797,0.011837669726290178
ENSMUSG00000024500,Ppp2r2b,0.7145799916925457,1.5446207329727533,0.000000000000000026057930596185054,0.24491316091420223,-1.5446207329727533,0.000000000000000026057930596185054
ENSMUSG00000017843,Ppp2r5c,0.6606096184926611,0.09865467842936215,0.6167886177471219,0.6169325422674494,-0.09865467842936215,0.6167886177472806
ENSMUSG00000021816,Ppp3cb,1.94092571008942,1.9665879627516178,0.00000000000000000000000005291388297545158,0.49657191351205354,-1.9665879627516178,0.00000000000000000000000005291388297545158
ENSMUSG00000033953,Ppp3r1,2.531026745183493,2.4351984773332926,0.0000000000000000000000000000000000007463684489104963,0.46795133165428526,-2.4351984773332926,0.000000000000000000000000000000000000746368448910369
ENSMUSG00000028310,Ppp3r2,0.007996871186615946,0.038034937555883275,0.9106874764472184,0.0077574304361964505,-0.038034937555883275,0.9106874764472184
ENSMUSG00000041846,Ppp4r3a,0.17844932979835754,-0.6030026260872181,0.00024401057916905526,0.2710282372894723,0.6030026260872181,0.00024401057916911812
ENSMUSG00000003099,Ppp5c,0.6762970977140651,0.5032827121590709,0.004480414381750688,0.47710606322495186,-0.5032827121590709,0.004480414381750684
ENSMUSG00000026753,Ppp6c,0.35756222975900875,0.05640011881506535,0.7854827056168437,0.34383244467514207,-0.05640011881506535,0.785482705617424
ENSMUSG00000024908,Ppp6r3,0.20424349303008046,-0.8013186770369349,0.0000006757873417087637,0.35592632690797005,0.8013186770369349,0.0000006757873417083195
ENSMUSG00000028657,Ppt1,0.8021712531153093,-0.16641289886902239,0.3501700907401129,0.9002473929807111,0.16641289886902239,0.35017009074010375
ENSMUSG00000031149,Praf2,0.36324511268736986,0.5454182121049391,0.002116853129772132,0.248864150328911,-0.5454182121049391,0.0021168531297715886
ENSMUSG00000025467,Prap1,0.0005274532059257326,-2.432435646735163,0.00000000014078498230226922,0.0028909678644210373,2.432435646735163,0.00000000014078498230226922
ENSMUSG00000038151,Prdm1,0.001633403476415172,-3.1964062158767748,0.00000000000000000000000000000000000000000005696348314604369,0.015081215692729745,3.1964062158767748,0.00000000000000000000000000000000000000000005696348314604369
ENSMUSG00000040478,Prdm13,0.0004593947277417671,-0.5016983091722746,0.44946448734597594,0.0006263763706245582,0.5016983091722746,0.44946448734597594
ENSMUSG00000042414,Prdm14,0.00027223391273586197,1.5857645320780627,0.12806452422924416,0.000048182797740350625,-1.5857645320780627,0.12806452422924416
ENSMUSG00000039410,Prdm16,0.0038793332564860334,-4.181147676748722,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233015916688126,0.07063598148735402,4.181147676748722,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233015916688126
ENSMUSG00000051977,Prdm9,0.006669730862028619,-1.1961957621980241,0.0000000022399786860214524,0.015273946883691148,1.1961957621980241,0.0000000022399786860214524
ENSMUSG00000045302,Preb,0.27344195072362737,-0.06665486097757989,0.7201242051554169,0.28635036697090377,0.06665486097757989,0.7201242051554169
ENSMUSG00000041577,Prelp,0.010991444226710428,-4.598965213710164,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001339467147485178,0.26673996829058105,4.598965213710164,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001339467147485178
ENSMUSG00000019849,Prep,0.21732773546094783,0.6093058978808505,0.0006332201429703273,0.14242835012047644,-0.6093058978808505,0.0006332201429708131
ENSMUSG00000037202,Prf1,0.0002041754345518965,-2.888721432281523,0.00002568061064264584,0.0015900323254315707,2.888721432281523,0.00002568061064264584
ENSMUSG00000031145,Prickle3,0.004236640266951852,-2.222414551693407,0.0000000000000000000000000011486753981368743,0.019803129871284107,2.222414551693407,0.0000000000000000000000000011486753981368743
ENSMUSG00000038225,Primpol,0.015670464601858055,-0.8866950455026394,0.0000005799607898417135,0.028957861441950724,0.8866950455026394,0.0000005799607898417135
ENSMUSG00000050697,Prkaa1,0.10875744813797686,-0.7443545786181773,0.000005374231302639078,0.1821791582562657,0.7443545786181773,0.000005374231302638162
ENSMUSG00000028518,Prkaa2,0.27386731621227717,1.0496899983581325,0.0000000050015355640896345,0.13226177979726247,-1.0496899983581325,0.0000000050015355640896345
ENSMUSG00000029513,Prkab1,0.11905129296330165,-0.8276614566060196,0.00000034081717678809007,0.2112815680914375,0.8276614566060196,0.00000034081717678809007
ENSMUSG00000005469,Prkaca,1.0826062124723392,1.0205491802323112,0.000000009147328093533007,0.5336244849743832,-1.0205491802323112,0.000000009147328093533007
ENSMUSG00000005034,Prkacb,1.7709156315858743,0.8836741664613619,0.0000005632648461289586,0.9598013309877844,-0.8836741664613619,0.0000005632648461289586
ENSMUSG00000020612,Prkar1a,3.2956977768194373,0.8751414335334845,0.0000007017832733552408,1.7968328933331554,-0.8751414335334845,0.00000070178327335558
ENSMUSG00000002997,Prkar2b,0.5418135448225493,2.2953191990369453,0.000000000000000000000000000000003742600692693753,0.11033860682540293,-2.2953191990369453,0.000000000000000000000000000000003742600692693753
ENSMUSG00000050965,Prkca,0.16640297915979566,0.28493492812694177,0.12114071431030271,0.13655004879615368,-0.28493492812694177,0.12114071431030224
ENSMUSG00000021948,Prkcd,1.262365667975738,1.328450149773385,0.0000000000003335630780804031,0.5026429460273377,-1.328450149773385,0.0000000000003335630780804031
ENSMUSG00000045038,Prkce,2.162524115056412,1.8414870515583028,0.000000000000000000000025459117266174817,0.6033931761024108,-1.8414870515583028,0.000000000000000000000025459117266197978
ENSMUSG00000078816,Prkcg,1.52687494343772,3.0516531914139753,0.0000000000000000000000000000000000000000000000000001771223648428593,0.18410647016587975,-3.0516531914139753,0.0000000000000000000000000000000000000000000000000001771223648428895
ENSMUSG00000037643,Prkci,0.23447847196330712,0.6765728201331092,0.0001442009150025491,0.1466684363216273,-0.6765728201331092,0.0001442009150027169
ENSMUSG00000026778,Prkcq,0.04017151674808563,-2.9780218247251926,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000017847931836741738,0.31660916395184396,2.9780218247251926,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000017847931836751883
ENSMUSG00000029053,Prkcz,0.41473135143353973,0.5051835455063374,0.004439817946528988,0.2921804854974862,-0.5051835455063374,0.004439817946529244
ENSMUSG00000002688,Prkd1,0.0536470954285108,-0.9542105138697825,0.000000007316542786213592,0.1039302947259363,0.9542105138697825,0.000000007316542786214007
ENSMUSG00000024070,Prkd3,0.02256138551798456,-3.766407819661737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009682011856540811,0.30721351839247557,3.766407819661737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009682011856540811
ENSMUSG00000022672,Prkdc,0.060963381833287096,-0.060665601360487376,0.7562047133129215,0.06355311021952248,0.060665601360487376,0.7562047133129215
ENSMUSG00000029334,Prkg2,0.07726338735834683,0.7662997208595161,0.00002978906605106834,0.045388195471410285,-0.7662997208595161,0.000029789066051069137
ENSMUSG00000023826,Prkn,0.09363145136159054,0.4518756062870417,0.013361456360216097,0.06841957279129789,-0.4518756062870417,0.013361456360219515
ENSMUSG00000021342,Prl,0.0006125263036556895,-0.19913553915184323,0.7561408326876242,0.0006745591683649087,0.19913553915184323,0.7561408326876242
ENSMUSG00000079092,Prl2c2,0.00027223391273586197,1.5857645320780627,0.12806452422924416,0.000048182797740350625,-1.5857645320780627,0.12806452422924416
ENSMUSG00000038883,Prl3a1,0.0004423801081957757,0.9312610981038301,0.19874902752950213,0.0001927311909614025,-0.9312610981038301,0.19874902752950213
ENSMUSG00000038891,Prl3b1,0.0002552192931898706,0.9133391901065675,0.3318508358045534,0.00009636559548070125,-0.9133391901065675,0.3318508358045534
ENSMUSG00000017922,Prl3c1,0.00042536548864978435,-0.971183592473496,0.13688362627877648,0.0008191075615859606,0.971183592473496,0.13688362627877648
ENSMUSG00000057170,Prl3d1,0.0004423801081957757,0.9312610981038301,0.19874902752950213,0.0001927311909614025,-0.9312610981038301,0.19874902752950213
ENSMUSG00000006488,Prl7a1,0.00047640934728775846,2.3562826859552963,0.005401056108688742,0.000048182797740350625,-2.3562826859552963,0.005401056108688742
ENSMUSG00000019756,Prl8a1,0.000408350869103793,0.14215788060244883,0.8737954748812051,0.00033727958418245437,-0.14215788060244883,0.8737954748812051
ENSMUSG00000018259,Prl8a2,0.0005104385863797412,1.4524980012145985,0.046906903522668596,0.00014454839322105187,-1.4524980012145985,0.046906903522668596
ENSMUSG00000021345,Prl8a6,0.0014632572809552581,-2.0360347368234635,0.0000000000042015341145923595,0.006022849717543828,2.0360347368234635,0.0000000000042015341145923595
ENSMUSG00000022501,Prm1,0.0004423801081957757,0.9312610981038301,0.2183859741262696,0.0001927311909614025,-0.9312610981038301,0.2183859741262696
ENSMUSG00000109324,Prmt1,0.03857214251076244,0.887283401043228,0.0000041019889803388895,0.02081496862383147,-0.887283401043228,0.0000041019889803388895
ENSMUSG00000030505,Prmt3,0.19269056635835233,0.38304005404828656,0.03390643691656693,0.14772845787191502,-0.38304005404828656,0.03390643691656693
ENSMUSG00000023110,Prmt5,0.19481739380160124,0.42163262125081324,0.019135493040890537,0.14541568358037818,-0.42163262125081324,0.019135493040890537
ENSMUSG00000060098,Prmt7,0.13240776930690487,0.7841673963906817,0.000013350928382031915,0.07685156239585925,-0.7841673963906817,0.000013350928382031915
ENSMUSG00000003526,Prodh,0.0232759995389162,-4.363272388232749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014185686616873433,0.47937065471874835,4.363272388232749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014185686616873433
ENSMUSG00000070368,Prok1,0.00047640934728775846,0.35628268595529633,0.6354802850914395,0.00033727958418245437,-0.35628268595529633,0.6354802850914395
ENSMUSG00000050558,Prokr2,0.010481005640330686,1.5386096794812607,0.0000000002494314672572323,0.003565527032785946,-1.5386096794812607,0.0000000002494314672572323
ENSMUSG00000029086,Prom1,0.01570449384095004,-4.80666441198092,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014089997801015514,0.43995712616714155,4.80666441198092,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140899978010011
ENSMUSG00000027376,Prom2,0.0021778713018868958,0.3396039448086654,0.34453858390089837,0.0016863979209122719,-0.3396039448086654,0.34453858390089837
ENSMUSG00000044542,Prop1,0.00047640934728775846,0.5489277638976926,0.407441253825273,0.00028909678644210374,-0.5489277638976926,0.407441253825273
ENSMUSG00000021023,Prorp,0.023429131114830123,-0.2357294652248898,0.2094093400014391,0.027560560307480556,0.2357294652248898,0.2094093400014391
ENSMUSG00000010175,Prox1,0.16858085046168253,-0.819164321780719,0.0000004174041595082409,0.2974324104511844,0.819164321780719,0.0000004174041595082409
ENSMUSG00000024735,Prpf19,0.5316728315731385,0.6618465915680022,0.00017865656939241692,0.33602683144120526,-0.6618465915680022,0.00017865656939225952
ENSMUSG00000015748,Prpf3,0.05174145803935977,0.10187986971622731,0.622227036491303,0.04818279774035063,-0.10187986971622731,0.6222270364917256
ENSMUSG00000008373,Prpf31,0.0990250857576698,-0.24019971318004174,0.17602094934245782,0.11693965011583096,0.24019971318004174,0.1760209493424236
ENSMUSG00000021413,Prpf4b,0.34267443765626626,-0.21070261648641586,0.22954586276523564,0.39654442540308565,0.21070261648641586,0.22954586276518343
ENSMUSG00000020850,Prpf8,0.7813623734105619,0.17368698884157702,0.35373777961576974,0.6927240831130209,-0.17368698884157702,0.35373777961576974
ENSMUSG00000023484,Prph,0.0032838215723763353,0.5746525769578401,0.06166166736489741,0.0021682258983157783,-0.5746525769578401,0.06166166736489741
ENSMUSG00000023978,Prph2,0.0004934239668337499,0.23526728499393101,0.7639462440060747,0.000385462381922805,-0.23526728499393101,0.7639462440060747
ENSMUSG00000031432,Prps1,0.12412164958800707,1.363965446156472,0.00000000000017224175853972998,0.04818279774035063,-1.363965446156472,0.00000000000017224175853972998
ENSMUSG00000020528,Prpsap2,0.23126270886911476,-0.12426885843581315,0.4984089393609941,0.25204421497977414,0.12426885843581315,0.4984089393609941
ENSMUSG00000036106,Prr5,0.04289385587544425,-2.165686616636474,0.00000000000000000000000000000000000000000003926606580677747,0.19249027697270074,2.165686616636474,0.000000000000000000000000000000000000000000039266065806788627
ENSMUSG00000039262,Prrc2b,1.3701873120386854,0.462472868059967,0.008945492816634568,0.9943965797653562,-0.462472868059967,0.008945492816635075
ENSMUSG00000026586,Prrx1,0.009817435478037023,-3.8156169731289333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014313114717217415,0.13842917790802733,3.8156169731289333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014313114717217415
ENSMUSG00000041730,Prrxl1,0.0010208771727594824,-0.27140068975048237,0.6301155011425754,0.0012045699435087656,0.27140068975048237,0.6301155011425754
ENSMUSG00000062751,Prss1,0.00032327777137383613,-0.34969521572722506,0.7320942409659252,0.000385462381922805,0.34969521572722506,0.7320942409659252
ENSMUSG00000024116,Prss21,0.0002552192931898706,-0.8236264040596382,0.306673162003598,0.00043364517966315564,0.8236264040596382,0.306673162003598
ENSMUSG00000024114,Prss41,0.0009187894554835342,-0.9682661090912017,0.021541318971342798,0.001782763516392973,0.9682661090912017,0.021541318971342798
ENSMUSG00000044664,Prss42,0.00030626315182784476,0.4243011093839488,0.5475570322402307,0.0001927311909614025,-0.4243011093839488,0.5475570322402307
ENSMUSG00000048752,Prss50,0.0010038625532134912,-3.2742878130692024,0.000000000000000000000000000000003259594151876058,0.009829290739031528,3.2742878130692024,0.000000000000000000000000000000003259594151876058
ENSMUSG00000015711,Prune1,0.07404762426415445,0.28917978873633565,0.1232098299897076,0.060565776759620736,-0.28917978873633565,0.1232098299897076
ENSMUSG00000024640,Psat1,0.09420994842615424,-2.7174885078239273,0.000000000000000000000000000000000000000000000000000000000000000000000004908031087872382,0.6197271445363898,2.7174885078239273,0.000000000000000000000000000000000000000000000000000000000000000000000004908031087872382
ENSMUSG00000024347,Psd2,0.1086893896597929,-2.2222676586130046,0.000000000000000000000000000000000000000000000007032265122996056,0.507220311812671,2.2222676586130046,0.000000000000000000000000000000000000000000000007032265122996056
ENSMUSG00000019969,Psen1,0.2153880688327048,-0.7431095846346665,0.000004467815810534097,0.36050369269330335,0.7431095846346665,0.000004467815810534097
ENSMUSG00000010609,Psen2,0.05437872406898843,-0.6952456354498251,0.00003248313480156696,0.08802997147162059,0.6952456354498251,0.00003248313480156783
ENSMUSG00000032301,Psma4,0.4193082840914114,0.2621514966852361,0.1509541177798707,0.3496143804039841,-0.2621514966852361,0.1509541177798707
ENSMUSG00000072423,Psmb11,0.0010889356509434479,1.3507445024138658,0.008806080460464003,0.000385462381922805,-1.3507445024138658,0.008806080460464003
ENSMUSG00000018286,Psmb6,0.39184668814418133,-0.2398285639209332,0.16775204586968695,0.46269940670058707,0.2398285639209332,0.16775204586961476
ENSMUSG00000096727,Psmb9,0.0009528186945755169,-0.9542105138697821,0.011122149286051066,0.0018309463141333237,0.9542105138697821,0.011122149286051066
ENSMUSG00000028932,Psmc2,0.5708404857680106,0.45755937634383725,0.009981189595118352,0.41567299610600483,-0.45755937634383725,0.009981189595114664
ENSMUSG00000026229,Psmd1,0.6436970866639457,0.6097677877131311,0.0005511500364938615,0.42179221141902934,-0.6097677877131311,0.0005511500364938615
ENSMUSG00000031429,Psmd10,0.0412264231599371,0.11029861859669676,0.6181283512559156,0.03816077581035769,-0.11029861859669676,0.6181283512559156
ENSMUSG00000017428,Psmd11,0.052881437548941194,-0.6742504674323846,0.00005982031374832049,0.08436807884335394,0.6742504674323846,0.00005982031374832049
ENSMUSG00000020720,Psmd12,0.2516632377047584,0.4123542615655684,0.021546852643355707,0.18906929833313585,-0.4123542615655684,0.021546852643355707
ENSMUSG00000025487,Psmd13,0.46953544099117794,0.3144397324994286,0.08206230514579933,0.3775604030933875,-0.3144397324994286,0.08206230514574794
ENSMUSG00000026914,Psmd14,0.6077451955632659,0.6538993919400147,0.00021096815844315878,0.3862333066866506,-0.6538993919400147,0.00021096815844305085
ENSMUSG00000017221,Psmd3,0.42301747115243754,0.30803763372069914,0.08881927764419398,0.3416642187768263,-0.30803763372069914,0.08881927764419398
ENSMUSG00000026869,Psmd5,0.20010894048040456,0.5454275194631744,0.0022771873803420026,0.1370800595712975,-0.5454275194631744,0.0022771873803420026
ENSMUSG00000021737,Psmd6,0.3320403004400217,0.17395093367350634,0.3551817005723681,0.2943005285980616,-0.17395093367350634,0.3551817005723681
ENSMUSG00000029440,Psmd9,0.15808283020180586,-0.3114467164391632,0.07104388787547922,0.1961521696009674,0.3114467164391632,0.07104388787547922
ENSMUSG00000056529,Ptafr,0.0020247397259729734,-3.339641551063302,0.0000000000000000000000000000000000000000000000000004732603961751485,0.020622237432870068,3.339641551063302,0.0000000000000000000000000000000000000000000000000004732603961751485
ENSMUSG00000074925,Ptar1,0.1483844970605908,-0.9021059108309675,0.00000002277147726857082,0.2772920009957178,0.9021059108309675,0.00000002277147726857082
ENSMUSG00000006498,Ptbp1,0.09788510624808838,-1.919741424206739,0.000000000000000000000000000000000010927053026363758,0.3703811662300753,1.919741424206739,0.000000000000000000000000000000000010927053026370591
ENSMUSG00000021466,Ptch1,0.06594866536026257,-2.4292049905149127,0.000000000000000000000000000000000000000000000000000000012837021590349198,0.35525176773960515,2.4292049905149127,0.00000000000000000000000000000000000000000000000000000001283702159034701
ENSMUSG00000028681,Ptch2,0.004049479451945947,0.09538775063137006,0.778066124164529,0.0037582582237473488,-0.09538775063137006,0.7780661241645287
ENSMUSG00000041552,Ptchd1,0.1082980534102351,2.6346272453804405,0.0000000000000000000000000000000000000928084172684762,0.017393989984266577,-2.6346272453804405,0.0000000000000000000000000000000000000928084172684762
ENSMUSG00000013663,Pten,0.8083475600105042,0.6040541069342347,0.0006121399309268259,0.5317935386602498,-0.6040541069342347,0.0006121399309268618
ENSMUSG00000026735,Ptf1a,0.00037432163001181024,-0.14806135455757463,1,0.000385462381922805,0.14806135455757463,1
ENSMUSG00000071489,Ptgdr,0.000680584781839655,-4.314071305996505,0.0000000000000000000000000000000000000000000000000000000000000000956395025447861,0.013828462951480628,4.314071305996505,0.0000000000000000000000000000000000000000000000000000000000000000956395025447861
ENSMUSG00000019464,Ptger1,0.0028754707032725424,-1.9749504223964145,0.0000000000000000007783891424344645,0.011322957468982396,1.9749504223964145,0.0000000000000000007783891424344645
ENSMUSG00000037759,Ptger2,0.0032157630941923696,0.45344745504346484,0.8648833581660189,0.00231277429153683,-0.45344745504346484,0.8648833581660189
ENSMUSG00000040016,Ptger3,0.0035050116264742233,0.19178864832704967,0.5425813840394098,0.0030355162576420893,-0.19178864832704967,0.5425813840394098
ENSMUSG00000039942,Ptger4,0.004185596408313878,-0.3606859996452023,0.15586171769744356,0.00534829054917892,0.3606859996452023,0.15586171769744356
ENSMUSG00000050737,Ptges,0.02254437089843857,-1.6356366868553343,0.000000000000000000000019234514182257679,0.0700577879144698,1.6356366868553343,0.000000000000000000000019234514182257679
ENSMUSG00000028036,Ptgfr,0.0021608566823409048,-3.4353889641245097,0.0000000000000000000000000000000000000000000000000000000000000004023202968846443,0.023513205297291104,3.4353889641245097,0.0000000000000000000000000000000000000000000000000000000000000004023202968846443
ENSMUSG00000043017,Ptgir,0.0006635701622936636,-2.0624132636467536,0.00000010439144394150231,0.0027946022689403363,2.0624132636467536,0.00000010439144394150231
ENSMUSG00000028378,Ptgr1,0.010634137216244609,-2.3677625385283383,0.00000000000000000000000000000000000000000002935295995510247,0.05492838942399971,2.3677625385283383,0.00000000000000000000000000000000000000000002935295995510247
ENSMUSG00000047250,Ptgs1,0.062222463679690455,-1.951416711031516,0.00000000000000000000000000000000004839291218624979,0.24067307471305135,1.951416711031516,0.00000000000000000000000000000000004839291218624979
ENSMUSG00000032487,Ptgs2,0.05895565672686011,1.411867579043519,0.00000000000026659321803655144,0.022115904162820936,-1.411867579043519,0.00000000000026659321803655144
ENSMUSG00000059077,Pth,0.0002041754345518965,-0.3862210917523399,0.8252069110443937,0.00024091398870175313,0.3862210917523399,0.8252069110443937
ENSMUSG00000032492,Pth1r,0.01568747922140405,-2.400542853566705,0.0000000000000000000000000000000000000000000000005878371038898338,0.08287441211340307,2.400542853566705,0.0000000000000000000000000000000000000000000000005878371038898338
ENSMUSG00000025946,Pth2r,0.014088104984080857,2.5496737925487496,0.000000000000000000000045159395308858514,0.0023609570892771806,-2.5496737925487496,0.000000000000000000000045159395308858514
ENSMUSG00000048776,Pthlh,0.015381216069576202,0.17541742996640952,0.454041015492408,0.013587548962778875,-0.17541742996640952,0.454041015492408
ENSMUSG00000022607,Ptk2,0.9202697273840355,0.13859143023107814,0.46715609858640383,0.8359715407950833,-0.13859143023107814,0.46715609858632373
ENSMUSG00000059456,Ptk2b,1.9583656951240611,3.004483445046179,0.0000000000000000000000000000000000000000000000000026136317870069224,0.24399768775713557,-3.004483445046179,0.0000000000000000000000000000000000000000000000000026136317870069224
ENSMUSG00000038751,Ptk6,0.0006125263036556895,-1.5401724569869106,0.0093783357870473,0.001782763516392973,1.5401724569869106,0.0093783357870473
ENSMUSG00000026064,Ptp4a1,0.29479529825384654,-1.0034588902380346,0.00000000025462851663538915,0.5910101970831407,1.0034588902380346,0.00000000025462851663536743
ENSMUSG00000039515,Ptpa,0.9088699322882212,0.32117464882857405,0.0740458054789576,0.7274638802838137,-0.32117464882857405,0.07404580547892811
ENSMUSG00000027540,Ptpn1,0.14091507907990056,-0.22596302463094986,0.20104170650190398,0.16478516827199913,0.22596302463094986,0.20104170650190908
ENSMUSG00000043733,Ptpn11,0.3545846713384602,-0.927185292918295,0.0000000057170873885424514,0.6742700715784666,0.927185292918295,0.000000005717087388542776
ENSMUSG00000024539,Ptpn2,0.13613397098747698,0.6946087605438866,0.00011261766001298712,0.08407898205691183,-0.6946087605438866,0.00011261766001298712
ENSMUSG00000027843,Ptpn22,0.0018205642914210772,-1.1218502383557327,0.00012871008955732275,0.003950989414708751,1.1218502383557327,0.00012871008955732275
ENSMUSG00000036057,Ptpn23,0.19679108966893624,-0.21494686963994925,0.2228269321720861,0.22838646128926196,0.21494686963994925,0.2228269321720861
ENSMUSG00000030854,Ptpn5,1.191465748327592,2.7449112795359025,0.000000000000000000000000000000000000000000018548076074137425,0.1776981580664131,-2.7449112795359025,0.00000000000000000000000000000000000000000001854807607412372
ENSMUSG00000004266,Ptpn6,0.005206473581073361,-3.8789441724543274,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015220926293371143,0.07680337959811889,3.8789441724543274,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015220926293371143
ENSMUSG00000027303,Ptpra,0.32036827143147156,-0.5859215812747072,0.0003457635977114007,0.48086432144869923,0.5859215812747072,0.0003457635977115788
ENSMUSG00000026395,Ptprc,0.003862318636940042,-4.043847726354458,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002604604706168244,0.06393857260144528,4.043847726354458,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002604604706168244
ENSMUSG00000033295,Ptprf,0.06477465661158917,-0.6005266058809284,0.000364803356033172,0.09819654179483457,0.6005266058809284,0.0003648033560330476
ENSMUSG00000019889,Ptprk,0.34602631770682657,-0.1866346433423196,0.2911559953800213,0.39379800593188563,0.1866346433423196,0.2911559953798289
ENSMUSG00000056553,Ptprn2,3.420976420536572,2.8633606955216653,0.000000000000000000000000000000000000000000000009681684817086232,0.4700713747548607,-2.8633606955216653,0.000000000000000000000000000000000000000000000009681684817091186
ENSMUSG00000035916,Ptprq,0.0011910233682193962,0.06308630961125061,0.9346519112443856,0.0011082043480280643,-0.06308630961125061,0.9346519112443856
ENSMUSG00000028909,Ptpru,0.43121851777360537,1.3147357630530807,0.0000000000004170592590864286,0.1733135234720412,-1.3147357630530807,0.0000000000004170592590864286
ENSMUSG00000068748,Ptprz1,0.3824546181547941,-2.3522530031559894,0.0000000000000000000000000000000000000000000000000000016949442978356163,1.9529933408096318,2.3522530031559894,0.0000000000000000000000000000000000000000000000000000016949442978356163
ENSMUSG00000020415,Pttg1,0.14605349418278996,-0.7290037712364321,0.000007584944901024568,0.24207037584752153,0.7290037712364321,0.000007584944901024568
ENSMUSG00000027832,Ptx3,0.0011229648900354307,-0.1904966208779708,0.7388516969751935,0.0012527527412491163,0.1904966208779708,0.7388516969751935
ENSMUSG00000005716,Pvalb,0.1627618505769535,2.165646519129213,0.0000000000000000000000000010066732111820506,0.03623346390074367,-2.165646519129213,0.0000000000000000000000000010066732111820506
ENSMUSG00000001785,Pwp1,0.043608469896375894,-0.5328688589783472,0.0019575472305378527,0.06307128224211897,0.5328688589783472,0.0019575472305365695
ENSMUSG00000029528,Pxn,0.008269105099351809,-2.564024310947434,0.000000000000000000000000000000000000000000000002139124211995487,0.04895372250419623,2.564024310947434,0.000000000000000000000000000000000000000000000002139124211995487
ENSMUSG00000030793,Pycard,0.002331002877800818,-3.131266112014597,0.0000000000000000000000000000000000000000000000000003538905225318483,0.020525871837389367,3.131266112014597,0.0000000000000000000000000000000000000000000000000003538905225318483
ENSMUSG00000022571,Pycrl,0.06354960400427778,-0.5292373327705575,0.0026544893848952957,0.09169186409988724,0.5292373327705575,0.0026544893848952957
