Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSMUSG00000000532,Acvr1b,0.5930605440450429,1.0717002521230672,0.00000000000039000348156988796,0.40854308584644794,-0.0017192259676832577,1,0.16836392628162822,-1.3682687763693433,0.000002825899688388662,0.10082191891657458,-2.12353836753599,0.00000000004631286668594162,0.10130376352201412,-2.0489818397615887,0.0002841717204368845,0.10141902327791463,-2.0511546857840512,0.00008000531364358173
ENSMUSG00000026834,Acvr1c,0.04201552462883477,-0.011740424748441392,0.9668682590888878,0.06627306073035424,1.1188711885915286,0.000000000006227359815220779,0.020723694290016928,-1.095901642103719,0.0005663788212870861,0.00935319302363857,-2.262902006744694,0.0000000001862111799305506,0.01002665236224713,-2.067177312811684,0.0007607243211798433,0.003827132953883571,-3.4020073492050162,0.00000006650892764909906
ENSMUSG00000052155,Acvr2a,0.4377696842935347,1.026179403988624,0.000000000004322684571266806,0.2929683970872554,-0.09073913464432204,0.66942443412842,0.1329663118111024,-1.2858902129007677,0.000010423339630903164,0.07798912418239808,-2.073069669662413,0.00000000013259755701832173,0.16803286372593468,-0.8855958926287657,0.14724769355532347,0.13076037592435535,-1.256005475403501,0.01644147732411464
ENSMUSG00000061393,Acvr2b,0.06151171520550406,-0.5551563381131714,0.000566671271058457,0.08750655006053147,0.23620686061732332,0.1968303670445271,0.09460816958485989,0.30057336435730475,0.26212248532187293,0.09655796327344524,0.33147287409576,0.2085204211035874,0.10130376352201412,0.38557224040396054,0.3728588521906026,0.07973193653924107,0.026041060670504823,0.877025146541082
ENSMUSG00000000530,Acvrl1,0.025604174333284036,-3.3781911971936314,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000039988350700085787,0.026801040782032017,-3.1440142146966084,0.0000000000000000000000000000000000000000000000000000000000011703536675326229,0.07723115884478358,-1.203966448850729,0.00008737871971816498,0.02902240776452556,-2.64482053756167,0.000000000000025509955450851134,3.154592281142856,5.825194057116589,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008986365212632784,0.6132980558598423,2.0312759578483175,0.000000000043062680033434634
ENSMUSG00000017697,Ada,0.0013881781265033515,-3.1170387880675996,0.000000000000000000000000030382546804017025,0.0022270205807419156,-2.226433978956088,0.0000000000001205609068475874,0.00373283934416454,-1.1050753463616552,0.03754472785485241,0.04786634076803268,3.6462249077619493,0.000000000000000000000000000000000022740690254879703,0.020744797990856132,1.5158688337987583,0.004990635807406751,0.026789930677185,1.9361119206513075,0.000040537534420339296
ENSMUSG00000027719,Adad1,0.0004318776393565982,0.053881518720080734,1,0.00030717525251612625,-0.5468346040968566,0.5653678205194662,0.0007723115884478358,1.15657650542202,0.30271168375808233,0.0002750939124599579,-0.14654777103581296,1,0.0006914932663618711,1.2678069349011256,0.5131048037778807,0.0006378554923139286,1.1467741497031234,0.5231670678826954
ENSMUSG00000024266,Adad2,0.0005861196534125262,-0.22622640047265463,0.6701577960834043,0.0009599226641128945,0.9312126927077866,0.06335791607727041,0.0006435929903731966,0.2072025784919891,1,0.00013754695622997896,-1.3875558705396074,0.16147949827665964,0.00034574663318093555,0.02679883539733119,1,0.0003189277461569643,-0.09423394980067101,1
ENSMUSG00000054693,Adam10,0.3649366052563255,-0.3479960941756566,0.030126380390708005,0.29200847442314254,-0.741209461385419,0.000008560000117014587,0.5307067798617379,0.3641603644336503,0.1759550449125953,0.686496858543825,0.7883672462808484,0.0012852129075693025,1.154448008191144,1.5422741526319688,0.000009307472775211936,0.5820431367364598,0.4799055816259493,0.2562635592101959
ENSMUSG00000052593,Adam17,0.021007762314417384,-1.7353140342186841,0.0000000000000000000000004771139627819009,0.026801040782032017,-1.193522492573245,0.0000000000184916382878315,0.12009445200363848,1.500834130708328,0.00000000003263782396251216,0.11801528844532196,1.4506813147193758,0.0000000004159413112487357,0.16111793106231598,1.8152083192881863,0.0000000853933064869661,0.10971114467799571,1.2081251095503358,0.0005309513494740237
ENSMUSG00000031552,Adam18,0.009470459663033975,1.0445436541407433,0.0000001397021269122087,0.0030717525251612626,-1.4164379668411815,0.0000000020013595360917133,0.006950804296030523,0.1120453454516479,0.7859331890305218,0.01059111562970838,0.7941550452804158,0.012133244652506349,0.0010372398995428067,-2.2979010087400855,0.007362866106451723,0.0006378554923139286,-2.836737727508307,0.0008557098526792143
ENSMUSG00000014725,Adam28,0.00033933243092304147,-0.6306166555519912,0.27137084561141844,0.0004607628787741894,0.038127896624299495,1,0.0003861557942239179,0.07791956154702184,1,0.0005501878249199158,0.5473491012385097,0.6761367966899274,0.00034574663318093555,0.5177851879094728,1,0.0019135664769417856,2.4135606903980253,0.012357315387166596
ENSMUSG00000022057,Adamdec1,0.0006169680562237117,-0.5602273276605931,0.41781487329963096,0.0004223659722096736,-1.1317971048180127,0.11028236290261484,0.0009010301865224751,0.34922158336441633,0.7447658533549809,0,-2.709483965426969,0.09335131184703618,0.007606425929980582,3.8245357548933363,0.000017558558366301827,0.001275710984627857,0.9973965256648967,0.41516991260771885
ENSMUSG00000022893,Adamts1,0.036802144553744406,-1.5705813547044931,0.0000000000000000000002399307511843185,0.030333556185967468,-1.774428743853397,0.0000000000000000000000564159005381298,0.11056927574611516,0.5333306619086358,0.03618430197580299,0.18486310917309173,1.4176965680527696,0.0000000011336649142463831,0.3723691239358676,2.437792769766351,0.0000000000000030411580124698216,0.3453987490879923,2.326411035959051,0.000000000000010329334527316923
ENSMUSG00000014852,Adamts13,0.0008637552787131964,0.4430930306310188,0.3947728528299173,0.0007679381312903157,0.1450431005408106,0.8627803462702661,0.0005148743922985573,-0.2522290401453091,0.7714488623703509,0.0006877347811498948,0.1429588461591731,1,0,-1.1554044958234186,0.48236517738697454,0.0003189277461569643,-0.25177522678715114,0.854544045473477
ENSMUSG00000059901,Adamts14,0.0020359945855382487,-1.8703358946183029,0.0000000000000886624642568325,0.001766257701967726,-1.9618721033756996,0.0000000000021390171493006498,0.001673341774970311,-1.6613995323921564,0.0010200297500989337,0.0004126408686899369,-3.3979225860978666,0.00000011946074503912293,0.016595838392684907,1.795053937765994,0.00015164388700387692,0.07813729780845624,5.081114723596663,0.0000000000000000000000000000000000000000000000000000000000002053221335597328
ENSMUSG00000053399,Adamts18,0.006724951812838458,0.44990926083721483,0.038546894040689436,0.007909762752290252,0.7949769151210546,0.00022656668749659062,0.0019307789711195897,-1.5609817462849378,0.0005692843343137532,0.0008252817373798738,-2.6774227561946695,0.0000006614973911501156,0.0010372398995428067,-2.0801163685191817,0.01834534434067339,0.0006378554923139286,-2.6194033656795703,0.0025138493516321434
ENSMUSG00000022449,Adamts20,0.10685886733794688,0.1478834038334278,0.39552182446686396,0.05298773105903178,-1.224950036643639,0.0000000000006419604999026371,0.21058362645010992,1.2462842395539977,0.000000054284302504119773,0.19985572740215943,1.1400952624216214,0.0000016514436586000025,0.011755385528151809,-3.104747233056205,0.0000005643130563215274,0.013076037592435535,-2.961478740948899,0.00000020500617298526435
ENSMUSG00000043635,Adamts3,0.10436014671024084,-0.24422013541873344,0.14924251607819133,0.19805124405977242,1.387297435117624,0.0000000000000000001314431692660038,0.04003148400121283,-1.6264984397083264,0.00000015353349544581406,0.030948065151745266,-1.999918808512677,0.0000000010626716313479694,0.024548010955846425,-2.2603412849453792,0.00011460863689957382,0.018816737023260893,-2.6463019839040975,0.000001588541860520457
ENSMUSG00000022894,Adamts5,0.007095132646572685,-1.0373027853979124,0.000000043668601667376797,0.012440597726903114,0.16567794634481015,0.46252934659304323,0.015703668965105996,0.511281169840756,0.08888126924641382,0.004814143468049264,-1.3050937103476334,0.0008245348152114217,0.008297919196342454,-0.43464912883847173,0.6574477561370385,0.05836377754672446,2.6062057683404207,0.0000000000000004198154764127341
ENSMUSG00000046169,Adamts6,0.012956329180697947,-1.9962718108244362,0.000000000000000000000000000017303156022811232,0.04016316426648351,0.24441979067199515,0.20403943260227503,0.08392452594466483,1.448964056683144,0.0000000006697586071540765,0.07922704678846788,1.3273329063015362,0.00000004926346696207369,0.027313984021293907,-0.39274005611645446,0.6853820416893537,0.02774671391565589,-0.37211468534588477,0.6662347517625782
ENSMUSG00000027951,Adar,0.5607622663017316,0.2762607133624708,0.08483524858518807,0.6511731384276231,0.5964991005067555,0.00016821571522391288,0.24392174335144148,-1.121481815866869,0.00010331659635573725,0.16973294398779404,-1.6590645545144747,0.00000005362615657069763,0.36994889750360105,-0.4563539717478394,0.4680218653977938,0.20921660147896856,-1.297643986892639,0.012540691537478828
ENSMUSG00000020262,Adarb1,0.3248953784074066,-1.2196368598546992,0.000000000000003816131463801038,1.0485811213703615,1.5713098870374855,0.00000000000000000000000006897013828614125,0.47947677782803144,-0.30306629597798873,0.3438675797196422,0.3473060644806969,-0.7983695569836043,0.007020565092702886,0.5576893193208491,-0.060057183840374395,1,0.15180960717071498,-1.9760131559490715,0.00014024874591946762
ENSMUSG00000020431,Adcy1,2.1637686699821796,1.1789773348730939,0.0000000000000008957981991561898,1.1415400321630542,-0.4847144449863572,0.004286261001750078,0.9616566462156303,-0.6420836345899829,0.02729368575945762,0.4688975737879983,-1.7215399830020395,0.00000001758238708631411,0.9750055055702382,-0.5883340463091165,0.31360801153552065,0.5074140441357301,-1.5504299855722068,0.0012234402974351552
ENSMUSG00000021536,Adcy2,0.7216675353648756,1.3522394600917451,0.000000000000000000030827826309396174,0.33412988092441637,-0.6481778780712285,0.00010751288439616581,0.37766036675099174,-0.31740620983988577,0.31728820315328643,0.09366947719261567,-2.4103992546884943,0.00000000000025479483236409473,0.19430960784768578,-1.2774384519786832,0.024968833647802897,0.13937142507059339,-1.7656553942961037,0.0006194267528424544
ENSMUSG00000020654,Adcy3,0.2380571244939192,0.21835259391409867,0.18659540268476363,0.30717525251612626,0.8121079935360709,0.00000019005819901827315,0.11842111022866816,-0.9504872329634368,0.001081659549110793,0.042914650343753434,-2.4542429223765936,0.00000000000020673145400578249,0.0573939411080353,-1.9585069214153088,0.0005668533216182309,0.07718051456998536,-1.5320396916772867,0.003213739081319659
ENSMUSG00000022376,Adcy8,0.1264784515258609,-0.08464046884692733,0.6495666236889451,0.18994949677465958,0.8926415403931811,0.000000011452258768961669,0.12562935172084796,-0.06576499576826889,0.8849342766613671,0.02764693820222577,-2.3478710746666698,0.0000000000027332864970139167,0.03734063638354104,-1.8366136700463023,0.0013556257009044895,0.02774671391565589,-2.2693341680497436,0.000023694750183844522
ENSMUSG00000024256,Adcyap1,0.12493603138530163,1.5100480421513107,0.00000000000000000000006350366212532934,0.0683464936848381,-0.24588203013718513,0.20123082452109656,0.015317513170882079,-2.436172632768234,0.0000000000004204582806159855,0.01457997736037777,-2.499038470718986,0.0000000000009632683360696145,0.0155585984931421,-2.3171555658200313,0.00011865475454710221,0.005102843938511428,-3.8811614057468695,0.000000000550855031050924
ENSMUSG00000029778,Adcyap1r1,0.35777977580413045,-0.6350461039282786,0.00004431873673785831,0.4835706412735118,0.03858614963883733,0.8611242416570393,1.288344448129065,1.7352732386319862,0.0000000000000002853694063413084,0.17097086659386385,-1.5632579909460347,0.0000002565121886907942,0.40383206755533274,-0.24157356870831093,0.7569842252401923,0.37091296878054947,-0.36898725849060154,0.5334521480880954
ENSMUSG00000030000,Add2,2.0067502996732447,1.2891869560737625,0.0000000000000000012163055778108843,1.245518855139763,-0.0980043650235985,0.6377158182170187,0.41807800654642846,-1.7436810966399867,0.000000004224718422633553,0.22461417952355564,-2.6525896149302146,0.0000000000000004989787553262818,0.3772095768004007,-1.8273081331835375,0.0004649702735353764,0.08706727470085125,-3.954517552598731,0.00000000000553034495897282
ENSMUSG00000031486,Adgra2,0.013604145639732845,-2.8174473375501288,0.00000000000000000000000000000000000000000000000000000010138758237573056,0.018891278029741766,-2.1447448699013334,0.0000000000000000000000000000022211279485800372,0.027545779987972814,-1.2598341976664775,0.00008267677306739229,0.012241679104468129,-2.447928488519088,0.000000000008620253595510559,0.6430887377165401,3.9868659922565097,0.000000000000000000000000000000000000000000000000000001631603915870813,0.5970327408058371,3.880685284908804,0.00000000000000000000000000000000000000000000000000000628371654506889
ENSMUSG00000029090,Adgra3,0.03041652517182899,-1.020092960753587,0.00000000033720728513727343,0.04519315902643508,-0.16807802031263108,0.4122743533080335,0.09859844612517371,1.178799402754,0.0000005109199495119507,0.038925788613084045,-0.35595121037469024,0.3302412970947896,0.08989412462704324,0.9274049013013501,0.0184251965833941,0.13458750887823892,1.5687529260782789,0.0000022356653079006528
ENSMUSG00000034730,Adgrb1,3.001919774362092,0.46107098893994936,0.002585969028984273,2.9714598052147476,0.3736634632654503,0.024246682588287854,1.7696232863301413,-0.5530264991289053,0.05939616444419993,1.0575985464523083,-1.3317900753186778,0.000007928824198211652,0.7817331376220953,-1.7229663117119793,0.0009107521388849475,0.5259118534128341,-2.303589151021283,0.000003061259873613212
ENSMUSG00000004730,Adgre1,0.006509012993160159,-2.881883190253367,0.00000000000000000000000000000000000000000000000007432626672733958,0.00464602569430641,-3.236317092041457,0.0000000000000000000000000000000000000000000000007931224614875465,0.17016598665467317,3.3968908347557307,0.00000000000000000000000000000000000000000000000000000000000000044374979253042976,0.012241679104468129,-1.4198677376073388,0.0000684077789422466,0.03630339648399823,0.24023282015918657,0.6100967514257651,0.2018812633173584,3.0620152890756325,0.00000000000000000000000004364114876083127
ENSMUSG00000002885,Adgre5,0.006879193826894386,-4.005104176011967,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059905136465983825,0.0077945720325967045,-3.6467238360470136,0.000000000000000000000000000000000000000000000000000000000000000000007582484123213806,0.07941937501205246,0.23996232696863773,0.3820499814766536,0.012379226060698106,-2.5673387975449526,0.00000000000093265293290242,1.1240223044712214,5.291718206758482,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019140028072872904,0.33965804965716695,2.5658363637675023,0.0000000000000000011949697943062544
ENSMUSG00000041293,Adgrf1,0.001110542501202681,0.4268336166319102,0.3555303426259358,0.0009599226641128945,0.06614227279389517,0.942008870341486,0.0007723115884478358,-0.11472551639537443,0.9104789160813246,0.0006877347811498948,-0.2519007711820418,0.784720570553603,0.0006914932663618711,0.10274768863062889,1,0.0003189277461569643,-0.6226129221554597,0.7203225855831977
