Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSMUSG00000006818,Sod2,0.7265965269897745,0.3081238547240902,0.05188660744450788,0.7684694456076296,0.39843546259141444,0.01586643087915027,0.3972088606016281,-0.7554565340172159,0.008756704592123543,0.3286104760512237,-1.0392782549117652,0.00044309173681038544,0.35606483405202694,-0.905367894397929,0.0059053073751671814
ENSMUSG00000027794,Sohlh2,0.00015425367845401124,0.5394925042431744,0.6222232898734413,0.00011506904601062586,0.03586023997305432,1,0.00025601602359112344,1.613387402647584,0.3620934297658031,0,-0.14716004345846656,1,0,0.16686856906530778,1
ENSMUSG00000025006,Sorbs1,0.596097915017681,-0.7975129289984662,0.00000023459077930794013,0.9045577706895298,0.1181137086781153,0.5415900844500932,1.6025322996686373,1.0470325987317282,0.000004806172518321434,0.4084944453339689,-1.1423418464268107,0.0001163934526195482,1.6352793722304548,1.0427205250013591,0.000046636471189523446
ENSMUSG00000063434,Sorcs3,0.20947649534054724,0.8987583417317948,0.0000000024287702840902755,0.16991862460902418,0.24727866579050328,0.16790625367832002,0.05235527682438475,-1.6333049266102,0.00000010186773068991924,0.04564798244728296,-1.8289687383061874,0.000000012636867084905386,0.02048086268474648,-2.977356309225506,0.000000000000013965362348521859
ENSMUSG00000049313,Sorl1,1.639901706380284,1.3466778096188028,0.000000000000000000032490365811810796,0.6314222118089743,-0.9906446340681383,0.000000002079402902487226,0.8086266105125635,-0.4130474423907854,0.1729474314254338,0.7995271624426217,-0.42791515137428227,0.16213406912712738,0.2994906477835059,-1.890940211078928,0.000000026327898752652956
ENSMUSG00000068747,Sort1,1.06253018792692,0.4279322631002387,0.005462017816252787,0.6377126529908885,-0.6907253313334997,0.000032712696237010795,0.6795945346226372,-0.4448105820975546,0.1375050230503744,1.6271030851841763,0.9747516061387504,0.00003860645524152735,0.577661053264038,-0.6823852230410932,0.040027236907409794
ENSMUSG00000024241,Sos1,0.18763417447145925,-0.2732394944319947,0.09725504978242171,0.2380778561959849,0.2694508679143657,0.12400270578839045,0.18765974529229348,-0.18433526413740609,0.5948367432806823,0.2462516161538668,0.24926177765303015,0.3788665103118854,0.20480862684746481,-0.044200926914577554,0.9555010520693046
ENSMUSG00000001494,Sost,0.0009872235421056717,-1.04546999647798,0.0018732849734271265,0.0023780936175529345,0.9046157066948002,0.005221781384212816,0.003840240353866852,1.4943347310038204,0.00038071908610652123,0.00041248176910195446,-1.6877284248211701,0.019793033193576524,0.0005036277709363889,-1.3736998122973958,0.07005948780758268
ENSMUSG00000036169,Sostdc1,0.005059520653291568,-2.7416437079659293,0.000000000000000000000000000000000012148021052354114,0.009780868910903198,-1.5273360322436842,0.000000000005798275094796414,0.011264705038009432,-1.0401621833309838,0.009405719367372129,0.0032998541528156356,-2.812056559823371,0.0000000016984274489780542,0.20749464162579223,4.843647537177784,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005004383261054158
ENSMUSG00000096014,Sox1,0.009440325121385486,-2.962454867693233,0.000000000000000000000000000000000000000000000000000000000040131204985528505,0.04376459383270803,-0.17475353430567342,0.3888356558556794,0.26382451231065274,3.457471534511901,0.0000000000000000000000000000000000000000000000000000000000000000000000004360407053859274,0.01801170391745201,-1.478200343824735,0.000010143555737831172,0.02417413300494667,-1.0235134573685194,0.005625275290857259
ENSMUSG00000033006,Sox10,0.029709258470242562,-3.8199563436854866,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005535042013342318,0.07326062596009845,-2.26561561568733,0.0000000000000000000000000000000000000548548195239248,0.35547824875627493,0.5045569005671524,0.04914084907356,2.037797433286689,4.633907695489511,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005136983756700259,0.046837382697084165,-2.5657812273918754,0.000000000005573237430851739
ENSMUSG00000063632,Sox11,0.10942755949527556,-0.2235046035395345,0.1900637054385891,0.1575295239885468,0.6251312648169849,0.00010974744141958191,0.17281081592400835,0.5935902475267691,0.01986036276042496,0.04633545206245288,-1.4591202175936866,0.000004654220388100409,0.03793995874387463,-1.736667054806674,0.0000013245962052348533
ENSMUSG00000070643,Sox13,0.007496728772864945,-3.998394201111957,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005885847209380179,0.06041124915557857,-0.4242369819244418,0.017022070775429457,0.12992813197249517,0.9296467474482544,0.00011462461079775152,0.04578547637031694,-0.7495563513754293,0.021035486486599236,0.4606515344831504,3.419989469566975,0.000000000000000000000000000000000000000000000000000000000000021959837232021844
ENSMUSG00000053747,Sox14,0.0006170147138160449,-3.3065948123031443,0.00000000000000000000000008064820913803843,0.00997265065425424,3.1095699261560634,0.00000000000000000000000000000000002858657611741111,0.0026881682477067964,-0.5758381547536633,0.27207767139421124,0.0019249149224757874,-1.0476243699075516,0.0471610053898589,0.0010072555418727779,-1.8701256384168952,0.0032585854398161696
ENSMUSG00000025902,Sox17,0.005491430952962799,-4.382630911834966,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005070129225039517,0.006674004668616299,-3.919930796118819,0.0000000000000000000000000000000000000000000000000000000000000000000000000023750644091241155,0.018817177733947574,-2.0063534102764504,0.0000000015255930969194574,0.008937104997209013,-3.0790045663992673,0.0000000000000003998273580151728,0.8460946551731333,6.783687369409418,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011244668896711422
ENSMUSG00000046470,Sox18,0.022366783375831627,-3.285496909129652,0.0000000000000000000000000000000000000000000000000000000000000000000000000010159475385976147,0.013578147429253852,-3.8723843632814403,0.00000000000000000000000000000000000000000000000000000000000000000000000000000004106343167507381,0.034434155173006104,-2.116212361895574,0.00000000007652761615699217,0.019524137070825842,-2.9361868288101713,0.0000000000000003687600449848809,1.5986824208757437,6.301587550689496,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030226285753922323
ENSMUSG00000074637,Sox2,0.034275167352481296,-2.7929063411726727,0.00000000000000000000000000000000000000000000000000000000000000619391960558665,0.1188279681803063,-0.5361646030449418,0.0017023848523938087,0.6263432017156836,2.5981392643370365,0.0000000000000000000000000000000000000007542756104063041,0.3466221799686757,1.355383634390474,0.0000000033618720786515863,0.11549863546807852,-0.45015862722594546,0.24453699383693803
ENSMUSG00000061517,Sox21,0.020577440705765098,-1.8683731154096517,0.00000000000000000000000000033991561977805316,0.017145287855583252,-2.0352189875286326,0.0000000000000000000000000008733302345949094,0.32885258230279807,3.8437857824999067,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016457016671643196,0.03231107191298643,-0.7625502222645393,0.020902922555886744,0.04918764562812065,-0.11029732506324041,0.8825118799981131
ENSMUSG00000045179,Sox3,0.009100967028786662,-2.8284829581636237,0.000000000000000000000000000000000000000000000000000001849368626558516,0.07245514263802408,1.406303163129051,0.0000000000000000008496816729413735,0.10701469786108961,1.611091031226195,0.0000000000006980914197123481,0.030661144836578613,-0.49139830007091767,0.1561480993472782,0.017962723830064538,-1.2823704143512007,0.0005655617603898095
ENSMUSG00000040489,Sox30,0.0009563728064148696,-0.2678624178144293,0.5653156995258106,0.0007287706247339638,-0.729674506389923,0.10086510183147457,0.0016641041533423024,0.7962514597973946,0.20915995985954558,0.0019249149224757874,1.0293376119073319,0.09095717029632362,0.0015108833128091668,0.6628260637277172,0.44840824823023456
ENSMUSG00000076431,Sox4,0.12250827142817572,-0.2085449141959974,0.22567552978441766,0.09381962884733028,-0.7080456429588033,0.00003323441188206285,0.3168198291940153,1.4765549902167057,0.00000000003278878386575599,0.11068260804235777,-0.2970950834074193,0.41738877408467395,0.15847487192131704,0.2669991684147095,0.4046081646129084
ENSMUSG00000041540,Sox5,0.137440027502524,0.592919545724433,0.00011852907744151295,0.08204422980557624,-0.5911792351334908,0.0005499764394862154,0.17946723253737754,0.8097096377035058,0.0008529246996625384,0.04688542775458882,-1.3074228638974499,0.000033074199020456774,0.06899700461828528,-0.712684941922566,0.047953518391398185
ENSMUSG00000051910,Sox6,0.02708694593652437,-2.5615195757550846,0.0000000000000000000000000000000000000000000000000026212154075788107,0.1045594064749887,-0.02626755285394866,0.9183137975902649,0.4777259000210364,2.869712842249563,0.0000000000000000000000000000000000000000000000003229300252091997,0.08648367758837645,-0.3161132058334539,0.38325695842026325,0.07621566933504019,-0.5036168415755231,0.1898306721653186
ENSMUSG00000024176,Sox8,0.09690216080480984,-2.162923798889045,0.000000000000000000000000000000000000000031699170746283126,0.11832933564759358,-1.6964462462233147,0.00000000000000000000002304185746708452,0.7749605034103307,1.664064533423223,0.00000000000000809711907812514,1.4676101344647539,3.037124919685655,0.0000000000000000000000000000000000000000000000000000002917840988933111,0.10693696336215991,-1.542808010132255,0.000009740195370979296
ENSMUSG00000000567,Sox9,0.1071446050541562,-2.1045962255757167,0.0000000000000000000000000000000000000033263665093302766,0.07280034977605596,-2.580600532473718,0.000000000000000000000000000000000000000000000029354875547517267,2.0353273875494313,3.973872203683987,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006935216975922293,0.15866798718121847,-1.0669004715430077,0.00035095458196943206,0.4638411770324142,0.6059573906042466,0.03138977629006159
ENSMUSG00000001280,Sp1,0.029215646699189725,-1.7544689573775303,0.0000000000000000000000000016553046209221146,0.03778100344015549,-1.1895598740609628,0.0000000000032843165873907063,0.13888869279818447,1.1439267204537495,0.0000008927657562334472,0.15000587003007743,1.2677173253977823,0.00000006952994460533478,0.24963149846080343,2.1608873836429794,0.0000000000000000000055167225177659224
ENSMUSG00000027109,Sp3,0.24365911048595612,-0.06151389693550313,0.7458645776696274,0.21299280416566846,-0.33117652492035043,0.061437552809115635,0.28622591437487604,0.21889116854477164,0.44775365048383553,0.2619259233797411,0.07498009230579172,0.8016153993566708,0.3837643614535283,0.6828269430042979,0.013310227928350099
ENSMUSG00000075304,Sp5,0.0006170147138160449,-2.5194011848103948,0.00000000000412189449197046,0.0008821960194147982,-1.8054420140078875,0.0000017093286438172065,0.003328208306684605,0.5523579692500231,0.3137450779451147,0.000687469615169924,-1.672621532430961,0.01994103430748616,0.020145110837455557,4.3163447344813175,0.000000000000000000000000000000009076845234712788
ENSMUSG00000060284,Sp7,0.0008638205993424629,-4.784920854033781,0.0000000000000000000000000000000000000000000000000000000000000000000000000000010274045711632563,0.006482222925265257,-1.5505159747670465,0.000000000000029056710211382193,0.003328208306684605,-2.2316379373760755,0.000000014219960245273155,0.11164506550359567,4.417140693032785,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000959218308990301,0.025852892241401297,0.8856163052902879,0.003020416060336565
ENSMUSG00000048562,Sp8,0.002776566212172202,-3.2311623137786105,0.0000000000000000000000000000000000000000000000000003401820737130351,0.03989060261701696,2.8697900343924534,0.000000000000000000000000000000000000000000000000000000000016998366192406174,0.016129009486240777,-0.048979601759177704,0.9815385785069937,0.007837153612937135,-1.1460289614398178,0.0017909693613401988,0.0030217666256183336,-2.4855218591761403,0.00000006628187059327637
ENSMUSG00000068859,Sp9,0.0007095669208884517,-2.7335259901632414,0.0026193906639468754,0.0071726372013290116,2.502986250400352,0.0009174948510017168,0.003328208306684605,0.11403361743526474,0.5720732935380418,0.0020624088455097724,-0.594619020429688,0.8134343197744877,0.0005036277709363889,-2.3509797357973117,0.9387883964018369
ENSMUSG00000080316,Spaca6,0.03285603351070439,-0.015384270288689272,0.9519636297982547,0.033523448737762335,0.030100970684368455,0.8872671518335916,0.037890371491486274,0.22346218957248265,0.43240835852225223,0.01746172822531607,-0.9777472717537883,0.003331473021127417,0.04499074753698407,0.4913586362853817,0.09479839323666457
ENSMUSG00000026809,Spaca9,0.0014499845774677055,-1.5121696155793183,0.00000010422616021463903,0.0011890468087764673,-1.7123326096164062,0.00000007185898736522115,0.013440841238533981,2.786719005533146,0.0000000000000000002030369862828656,0.0002749878460679696,-3.0335032616629007,0.00002671197705851718,0.010072555418727779,2.017878714157459,0.00000002897960712510643
ENSMUSG00000020859,Spag9,0.41321475384260525,-0.6941189426195224,0.000007278215072884502,0.49333935659622324,-0.2803814419604621,0.118737979811367,1.1281346079542856,1.165019366503433,0.00000023899968036717016,0.7846778187549514,0.532990501024075,0.03792837571474563,0.6909773017247256,0.31820990256742054,0.29573699086415245
ENSMUSG00000024068,Spast,0.45251859111268733,0.15876592617038243,0.34694455134613306,0.38072511690049077,-0.228154812805186,0.21621744001157814,0.37749562678511156,-0.18663647515555204,0.5865835793607124,0.5912238690461347,0.5359154226911395,0.03708994401985021,0.3228254011702253,-0.42254067567029074,0.2268877619697857
ENSMUSG00000017767,Spata25,0.0005244625067436381,-2.6393106485455906,0.000000000019010552347057752,0.0007671269734041724,-1.8937504321355476,0.0000031005017708027353,0.002432152224115673,0.18936112014148598,0.7506385039828329,0.0009624574612378937,-1.1223566524578938,0.1434378431803684,0.019473607142873703,4.496664907286009,0.0000000000000000000000000000001653711550880217
ENSMUSG00000031518,Spata4,0.00024680588552641793,0.5394925042431744,0.5457938451080827,0.00026849444069146036,0.7139321450856926,0.5457706253709275,0,-0.889112937881599,0.5187101037240033,0.0001374939230339848,0.31227157517882986,1,0,-0.4611626535477349,0.7300052245281418
ENSMUSG00000009115,Spatc1l,0.0007712683922700561,0.07000722094195488,0.9295456508982212,0.000498632532712712,-0.741747338690498,0.15359453652334504,0.0015360961415467407,1.2840797773946253,0.04237552632497686,0.0010999513842718785,0.7542761220579433,0.37788170865555387,0.0003357518472909259,-0.6713803609380804,0.4637484618534816
ENSMUSG00000024215,Spdef,0.0015733875202309144,-0.5149552797792012,0.10769097012884044,0.0024548063148933518,0.48837244467055996,0.13708071996769022,0.0010240640943644937,-0.8701298345140263,0.14282477908839417,0.0020624088455097724,0.1423465737365177,0.8691672792875855,0.0033575184729092594,0.8996765377578573,0.08565831466934956
ENSMUSG00000069910,Spdl1,0.002221252969737762,-0.5186104503203932,0.06472949485382455,0.0035671404263294014,0.5570260901132418,0.04592557937441616,0.0042242643892535375,0.7083839165833306,0.09451626939110512,0.0019249149224757874,-0.4950833468787721,0.3916448059935937,0.0018466351601000926,-0.5234469318020771,0.40350030727890734
ENSMUSG00000039296,Spdye4a,0.00027765662121722023,-0.5980110195067603,0.3610016677383738,0.0003452071380318776,-0.10164328377688214,0.9004623155351298,0.0003840240353866852,0.3909949813111364,0.8443155928504307,0.0010999513842718785,1.9586346205641298,0.01237471069452047,0.00016787592364546296,-0.2805904079059136,0.8102055149533667
ENSMUSG00000026207,Speg,0.4699184060422998,1.0658985176824491,0.0000000000005588891945797046,0.2951521030172553,-0.1989845709889253,0.29193865214480536,0.2017406265898053,-0.7433090146361216,0.010246514673001627,0.049635306215268515,-2.823090501280481,0.0000000000000001354959853200924,0.15830699599767156,-1.0928855736256786,0.0009268010589520418
ENSMUSG00000061878,Sphk1,0.005275475803127184,-3.2240672999347444,0.00000000000000000000000000000000000000000000000000000007793684089474789,0.007671269734041724,-2.4848903575310004,0.00000000000000000000000000000010246160677669388,0.01113669702621387,-1.5830098101559198,0.000010466282233042,0.0020624088455097724,-3.9708167778451715,0.00000000000000003017085273563338,0.3412917527712262,5.727660902661845,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001607441081324832
ENSMUSG00000057342,Sphk2,0.15576536450286052,0.036017812410970684,0.8484355911293103,0.12565539824360344,-0.4107473383066602,0.018641908238093887,0.16807451948757254,0.14672088768780123,0.6278845218470352,0.21146565362626865,0.518776535795253,0.047092912260478646,0.17308007727847233,0.18928205481550053,0.5640530019162365
ENSMUSG00000002111,Spi1,0.011414772205596831,-2.3989378687554375,0.0000000000000000000000000000000000000004365238001051291,0.007939764174733185,-2.8178091944598567,0.00000000000000000000000000000000000000000037156491367618275,0.2579361437680569,3.9480138834544336,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008065706820677034,0.021449051993301632,-0.9714803672903463,0.004276116546465282,0.07806230449514028,1.0657951408439308,0.00008794515613597908
ENSMUSG00000008193,Spib,0.0006170147138160449,-1.5439235039444625,0.0007851000218985271,0.00111233411143605,-0.3791772593057896,0.4920144206731312,0.0007680480707733704,-0.6807957017568746,0.5190430380038357,0.0008249635382039089,-0.5668740299467849,0.6314205558063833,0.00789016841133676,3.2570663780368854,0.00000000025506301431776184
ENSMUSG00000024503,Spink1,0.0004627610353620337,-1.8528249185355854,0.0005351451083508213,0.0003835634867020862,-1.9804415723560478,0.0010416576373504566,0.0003840240353866852,-1.386612597352416,0.25065079795462425,0.0005499756921359392,-0.9356559382647553,0.4981768849669988,0.011079810960600556,4.647995258801924,0.00000000000000021976871759588696
ENSMUSG00000061144,Spink12,0.0004010595639804292,-0.4605074957568256,0.4934406202219862,0.0005753452300531293,0.3354205218319617,0.672671152557486,0.00012800801179556172,-1.1235781915186216,0.35178155688140433,0.0009624574612378937,1.2248087339284908,0.20313971244648862,0.0006715036945818518,0.7387749169610167,0.5348742298411958
ENSMUSG00000050074,Spink8,0.0687662898547982,3.0005424012788544,0.0000000000000000000000000000000000000000000000000000000000000000000000001496772908892768,0.012580882363828427,-1.7733727839434765,0.0000000000000000000030645309868195892,0.004608288424640223,-2.9353824464501903,0.000000000000005994731386254207,0.002199902768543757,-3.954514965516072,0.00000000000000000016909931908587268,0.004029022167491111,-3.079677713979918,0.000000000001995339995234533
ENSMUSG00000051457,Spn,0.00043191029967123144,-1.4605074957568256,0.0023162850828097226,0.00030685078936166897,-1.8386088779430878,0.000731047962870271,0.0012800801179556173,0.6577815220060383,0.4265238756737826,0.00041248176910195446,-0.8374755443258515,0.39297911219466536,0.0063792850985275925,3.74177740512254,0.00000000000017341866506459477
ENSMUSG00000005883,Spo11,0.00043191029967123144,-2.848237649039934,0.0000000000000970767821644196,0.0005753452300531293,-2.2495419788891944,0.000000014947477893623536,0.0008960560825689322,-1.1592021012493436,0.0807908894448159,0.0001374939230339848,-3.097119360958871,0.0004169592018093828,0.022327497844846573,5.444461864716791,0.0000000000000000000000000000000000000000000000000007722967599126361
ENSMUSG00000054162,Spock3,0.3310592446979989,-1.5174425655623716,0.0000000000000000000002289154581487657,1.3763025029844256,1.915316753500772,0.000000000000000000000000000000000000033234831931023075,0.16845854352295925,-2.1611778840844447,0.0000000000013083014713998105,0.9403209396294221,0.4849279422919476,0.06211554625211471,0.10374732081289612,-2.8409761317864772,0.000000000000025121018030785373
ENSMUSG00000038156,Spon1,0.37872363134028836,-0.5114779594941035,0.0011468088037678553,0.5382929972377077,0.28128114876473875,0.1042391524763932,1.1502799939949178,1.521854072486751,0.0000000000023766791543110083,0.18946662594083108,-1.407393969178834,0.0000030288111711883218,0.17425520874399056,-1.5152292188412986,0.000005984723458147803
ENSMUSG00000057522,Spop,0.5236603876156773,0.12428503617986364,0.4693741198078052,0.46748717759250263,-0.13389378630137438,0.5036524735311226,0.4036092611914061,-0.3325913801179291,0.2880617365856258,0.5626251330550659,0.19495180050037186,0.4966042228322273,0.5375387075127724,0.11954039950909812,0.7199577582078788
ENSMUSG00000026771,Spopl,0.08743098494773356,-0.2005231862829815,0.2454822223361717,0.09849910338509574,0.0748505251662972,0.7228756058285474,0.09421389668153343,-0.014432699010827665,0.9815385785069937,0.1094451627350519,0.22512820874970174,0.3933304002950836,0.10643333559122352,0.17723280215116732,0.5364426108432353
ENSMUSG00000027351,Spred1,0.9304890391702865,0.32949370357809205,0.03618117508093172,0.6672470414669491,-0.41786825794646515,0.014984237796169463,1.059906337667251,0.42112347581064935,0.10600660640912982,0.7812404706791017,-0.07266501537977565,0.8647107553835517,0.5924341345448388,-0.497015226988042,0.1457401776916421
ENSMUSG00000042212,Sprr2d,0.0005244625067436381,0.5394925042431744,0.3942353205944124,0.0004219198353722948,0.03586023997305432,1,0.00025601602359112344,-0.26108171526855806,0.84846457057762,0.0002749878460679696,-0.14716004345846656,0.8375130674488149,0.0003357518472909259,0.16686856906530778,1
ENSMUSG00000050635,Sprr2f,0.00018510441414481348,0.0249193314134164,1,0.0001917817433510431,0.1613911220569122,1,0.00012800801179556172,0.29145930776022233,1,0.00041248176910195446,1.6118318570377372,0.22335213980173557,0,-0.3736998122973958,0.7263066380690885
ENSMUSG00000037211,Spry1,0.030696482012348234,-1.0367527793768718,0.00000000013575666252696596,0.03409879396781546,-0.7533180221350131,0.000024082175652807018,0.10176636937747158,1.20470739888562,0.00000024093945646508453,0.05898489298157948,0.27256186537685867,0.319399189417361,0.1437017906405163,1.7672166804740397,0.0000000000003337749689930598
ENSMUSG00000022114,Spry2,0.23452729272147865,0.43943826462878555,0.004781018273391991,0.14368288211860147,-0.6439672808156116,0.00013593254384328476,0.35022992027265687,0.9488419314422227,0.000053379373535026876,0.11700732850192108,-0.8160435148322174,0.008670129021993623,0.1368188777710523,-0.5677806825521019,0.12210446673890943
ENSMUSG00000024427,Spry4,0.02943160184902534,-1.2792552859554713,0.000000000000002354959318487454,0.050745449290686,-0.1441991386029713,0.4884305477739403,0.16564236726345688,1.9724604231472842,0.00000000000000000004363380488118021,0.021311558070267647,-1.4274657682374299,0.000015686550840179048,0.10005405049269593,0.9840882052385593,0.00021211054848647624
ENSMUSG00000039911,Spsb1,0.09866065273918558,-0.7814430864335695,0.0000005796732902368714,0.031260424166220026,-2.6325381340644625,0.00000000000000000000000000000000000000000000011624210269634639,0.2304144212320111,0.8160229267338797,0.0006982464524782693,0.6532336283344619,2.8739697613414323,0.000000000000000000000000000000000000000000000007602963364182738,0.10492245227841435,-0.4506861121870802,0.2430958808616432
ENSMUSG00000038451,Spsb2,0.010427548663491158,-2.642674760954026,0.0000000000000000000000000000000000000000000012380873595298184,0.03325495429707087,-0.517738089838768,0.00678811083703981,0.10138234534208489,1.4725248668077353,0.0000000005143210319251388,0.03629839568097199,-0.25947391438814726,0.5371914069494359,0.1935609399632188,2.655344482358266,0.000000000000000000000000000003426147451745923
ENSMUSG00000026532,Spta1,0.0005553132424344405,-0.11947057792175819,0.8314498549541846,0.00046027618404250343,-0.433625043328167,0.49264910138983775,0.00025601602359112344,-0.740249551967116,0.46031891260367297,0.0010999513842718785,1.1602684817337803,0.13328230344950598,0.0011751314655182408,1.2687481830845204,0.15910844878276936
ENSMUSG00000057738,Sptan1,3.774186452205674,0.5556680866270824,0.00023369392448043224,3.2538074140424675,0.13423993506346354,0.48128160673631476,1.5449286943606346,-1.0615559707412554,0.00020875461737886086,1.1516490993326567,-1.4974125993639953,0.0000006271461165836242,2.6351483734628323,-0.231636439723508,0.5441109874027302
ENSMUSG00000021061,Sptb,0.4589355441363742,0.45896575143986573,0.002897263711135462,0.49644622083851014,0.5873316756248621,0.00022110643744511037,0.1789552004901953,-1.1855951958877138,0.0000412828435678131,0.09885813066143508,-2.063154068201157,0.00000000013771201585182254,0.11247686884246019,-1.85317289117876,0.0000001304471263583697
ENSMUSG00000067889,Sptbn2,0.8519739168371948,1.1608241713518135,0.00000000000000302864279089001,0.393267642915649,-0.7482749052912021,0.000006932981033133945,0.5442900661547285,-0.08183284142953984,0.8443155928504307,0.19221650440151078,-1.6683600515425003,0.000000046512017732707516,0.3439777675495536,-0.7816825540422891,0.018354452263447188
ENSMUSG00000021036,Sptlc2,0.09628514609099381,-1.2020867652361633,0.000000000000014309713061891432,0.18411047361700136,0.16809962432786696,0.3715010002519116,0.16513033521627463,-0.05034201414121098,0.9225686062591295,0.32448565836020415,1.0661139832681181,0.000006827981750978029,0.33390521213082586,1.0865022952040158,0.00002418189557495115
ENSMUSG00000015837,Sqstm1,0.8736619840278288,-0.11044765212104939,0.53284918355351,0.8958125231927223,-0.04488678965133461,0.8509269945328845,0.8658461917851795,-0.08777939906256482,0.8306430949025939,1.1340498771843068,0.3450846285649638,0.20198285268372226,1.0188389806043148,0.16866306023223387,0.6035067178913951
ENSMUSG00000006050,Sra1,0.07956404734657899,-0.3879777015144361,0.017155391174135594,0.08867987812552233,-0.12565454807549692,0.5416818186834552,0.10675868183749848,0.2044098374428862,0.44411359400196265,0.12704438488340197,0.48566125206408506,0.06856841949538832,0.14034427216760703,0.6362453749770336,0.01960655998029561
ENSMUSG00000027646,Src,0.08826395481138523,0.22220947334484764,0.18828392420066603,0.08154559727286352,0.0200081419890763,0.9295216162020371,0.11546322663959668,0.5851733316834427,0.02316796709104719,0.030661144836578613,-1.479356473799656,0.000004366029879418361,0.05271304002467537,-0.652156645674963,0.07715326674122258
ENSMUSG00000029233,Srd5a3,0.10035744320217971,0.03819234412285688,0.8420299540222468,0.07840037668190641,-0.4718181085584159,0.006709578339272897,0.10816676996724967,0.14684204123587774,0.5781371770867195,0.14120625895590241,0.5798038647522183,0.025947689771541185,0.11566651139172399,0.24899533577886857,0.3876725463613073
ENSMUSG00000020538,Srebf1,0.05596323454311527,-2.79620051039172,0.0000000000000000000000000000000000000000000000000000000000000009697543342114875,0.07774831875451287,-2.122876409557487,0.00000000000000000000000000000000032911394846344268,1.1514320661010777,2.889567771708122,0.000000000000000000000000000000000000000000000000001201585836521427,0.7063062826255799,1.7664916933454957,0.0000000000000007423225612086318,0.36328349876878185,0.5728276105337109,0.043490435648201445
ENSMUSG00000022463,Srebf2,0.9110222249493903,-0.02805485534774016,0.8900074480948484,0.7215979875326347,-0.49811281532851226,0.0032401936377770757,1.3188665455296724,0.5863857843243167,0.018189439994768446,1.3331410777375168,0.5988778827883298,0.017701692577343,0.8313215738923326,-0.16011886424194677,0.7008619735429921
ENSMUSG00000015605,Srf,0.10436803884198399,0.08689831565943118,0.6399714970490008,0.07951271079334246,-0.48242965441288277,0.006734515252100043,0.11930346699346353,0.2741420458295831,0.3488807967324471,0.10463287542886245,0.061556629102669014,0.7831167402239833,0.14504479802968,0.5791289836735771,0.039531811003494406
ENSMUSG00000020121,Srgap1,0.024989095909549817,-2.778516673442567,0.000000000000000000000000000000000000000000000000000000000013642862468494868,0.18411047361700136,1.2642751916204014,0.0000000000000001479112700155186,0.18778775330408906,0.8586455022444341,0.00035982228972762827,0.18245443586609786,0.8010428536527949,0.0012927434648728016,0.08276283035721324,-0.46236468483624815,0.2308949102784021
ENSMUSG00000036323,Srp72,0.1539451710971032,-0.05363685112460281,0.7819590095847163,0.17429124835742796,0.22465601551492886,0.21274535718233686,0.1541216462018563,-0.03278162966818998,0.9660351256743002,0.11796978596315896,-0.45061799674305947,0.17433458296299806,0.15478160160111684,-0.024977000512077296,0.9989701525096678
ENSMUSG00000031253,Srpx2,0.006540355966450076,-1.6038487882595236,0.000000000000000009648703260680721,0.02416449966223143,1.306689298708661,0.00000000000005717667046042822,0.003840240353866852,-1.9805959986449846,0.00000023471174883922717,0.0037123359219175898,-2.017364614843796,0.0000003911845751474087,0.042472608682302126,1.8012036832577332,0.0000000000056205003809069084
ENSMUSG00000001323,Srr,0.17837895376421858,1.3562958564536824,0.00000000000000000011817505382379402,0.07855380207658726,-0.7400741380892839,0.000013168187712606623,0.06169986168546075,-0.9530370008398252,0.0016784960461323876,0.0560975205978658,-1.0914228360242042,0.0004858456677908621,0.05774931773403926,-1.0335251174892575,0.0032394796438793426
